,pdcsap_flux,pdcsap_clean,trend,seasonal
1441.9827913935542,1576.5687,8.03577472571169,1563.8368703141869,4.696054960101517
1441.9841802761107,1542.8914,-6.057897023844589,1563.8332441941309,-14.883947170286284
1441.985569158697,1543.2561,-11.90711623297716,1563.82967288726,-8.666456654282683
1441.9869580412549,1551.844,-5.7092423812282505,1563.8261562646046,-6.272913883376235
1441.9883469238412,1561.6292,-1.0682344882513917,1563.8226942880979,-1.1252597998464455
1441.9897358064268,1568.8584,4.924522114760066,1563.8192867629039,0.11459112233623098
1441.9911246889849,1566.7925,3.7164067948251613,1563.8159334580707,-0.7398402528959604
1441.9925135715716,1565.2883,11.203170625367648,1563.812633877688,-9.727504503055751
1441.993902454128,1562.537,5.010510721032006,1563.8093872575273,-6.282897978559265
1441.9952913367138,1555.5438,-6.519509866025373,1563.8061925031154,-1.7428826370902322
1441.9966802192716,1549.0938,-6.148274773647927,1563.803048469754,-8.560973696105966
1441.9980691018586,1560.7653,2.5913094979057405,1563.799953962051,-5.625963459956718
1441.9994579844151,1553.8588,-2.1670838773231935,1563.7969076153443,-7.771023738021149
1442.0008468670007,1567.7098,4.5055223658780506,1563.7939081525394,-0.5896305184173019
1442.0022357495875,1549.2822,-3.9827773502238415,1563.7909543007524,-10.525976950528593
1442.0036246321456,1568.5846,3.58672509600774,1563.7880450812117,1.209829822780518
1442.0050135147312,1563.5751,1.881192256274744,1563.7851796996028,-2.09127195587767
1442.0064023972884,1576.7532,27.48178744220627,1563.7823570054966,-14.510944447702766
1442.0077912798747,1551.9525,0.4521544402859945,1563.7795757589927,-12.27923019927853
1442.009180162432,1566.6128,0.36540470571958394,1563.776834590686,2.4705607035945816
1442.0105690450182,1551.2845,0.2539836849250605,1563.7741318264327,-12.743615511357843
1442.0119579276045,1554.3551,-3.1509029463693423,1563.771465600403,-6.2654626540335405
1442.0133468101617,1561.7509,-3.943993233181118,1563.7688338884318,1.9260593447493384
1442.014735692748,1569.1616,1.9843328998163088,1563.7662346517336,3.4110324484499728
1442.016124575306,1555.0924,-1.2768998205563094,1563.7636656633424,-7.394365842786112
1442.0175134578922,1548.0891,-19.469619074081038,1563.7611245848723,3.79759448920878
1442.018902340449,1560.8843,-1.0231852671286106,1563.758609062899,-1.8511237957704054
1442.020291223035,1557.2476,-3.2232609355755812,1563.756116928551,-3.2852559929754896
1442.021680105622,1565.8262,-0.22691585112079338,1563.753646082019,2.2994697691017367
1442.0230689881791,1565.9773,3.0551355101388253,1563.7511943508898,-0.8290298610285165
1442.0244578707648,1561.7869,0.3679726231530367,1563.7487597693803,-2.329832392533158
1442.0258467533215,1564.2388,0.6583679191412557,1563.7463407272462,-0.16590864638726896
1442.0272356359087,1567.8218,1.2801931911612883,1563.7439358996457,2.797670909192977
1442.028624518495,1556.0294,0.9635542627586346,1563.7415437229045,-8.6756979856632
1442.0300134010515,1580.3882,14.857614360313619,1563.7391626267515,1.7914230129350297
1442.0314022836385,1566.8604,2.2555430177021663,1563.736791144755,0.8680658375429529
1442.0327911661964,1565.3248,-2.4554545407854675,1563.7344277164843,4.045826824301188
1442.034180048782,1558.6271,-3.591717825159776,1563.7320704696049,-1.513252644445159
1442.0355689313385,1565.4113,3.4543580826832567,1563.7297173669156,-1.7727754495989523
1442.0369578139248,1552.8373,-11.0112754470058,1563.7273664638176,0.12120898318808672
1442.0383466965118,1558.8347,-4.668100717175321,1563.7250160142353,-0.22221529705983717
1442.039735579069,1558.6184,-3.826872287936567,1563.7226646147635,-1.2773923268268652
1442.0411244616546,1559.798,-2.3531981028154405,1563.7203112834598,-1.569113180644323
1442.0425133442118,1570.677,4.005201257896033,1563.7179551928136,2.9538435492903528
1442.0439022267988,1551.2169,-3.515103778059938,1563.7155956224954,-8.983591844435578
1442.045291109385,1571.3956,3.793633457296437,1563.7132317843916,3.8887347583120118
1442.0466799919425,1556.097,-2.458393065179962,1563.710862694347,-5.155469629167071
1442.0480688745286,1574.2708,4.28780863825159,1563.7084873664785,6.274503995269865
1442.0494577570855,1562.9465,-3.2294050676009647,1563.7061049375316,2.469800130069322
1442.050846639672,1577.9468,3.4810268850219472,1563.7037149083312,10.762058206646714
1442.0522355222583,1582.6333,4.543509604803376,1563.7013167204989,14.388473674697616
1442.0536244048449,1568.260037574326,-1.1026247683016663,1563.6989096524853,5.66375269014226
1442.0550132874018,1572.8795,2.1552196056297817,1563.6964929649455,7.027787429424635
1442.056402169959,1570.0886,0.9394695032383424,1563.6940657622201,5.455064734541547
1442.057791052545,1567.0002,-0.7493551365960229,1563.6916272932806,4.057927843315458
1442.0591799351316,1572.2383,3.9244054775833774,1563.6891771988878,4.624717323528829
1442.060568817688,1566.9777,-0.24902344486099537,1563.6867152669763,3.5400081778846775
1442.0619577002751,1564.0668,-5.1332399715549855,1563.6842414858827,5.515798485672329
1442.063346582833,1561.1912,-7.570526751651414,1563.6817560942118,5.079970657439508
1442.0647354654186,1582.2739,8.055834227654941,1563.6792597184628,10.538806053882203
1442.0661243480042,1583.2589,19.30815409968818,1563.6767532267902,0.27399267352176154
1442.067513230562,1576.9679,9.53141276818701,1563.6742375390813,3.762249692731842
1442.068902113149,1567.0029,-0.7058841739374202,1563.6717134311427,4.037070742794642
1442.0702909957056,1564.3928,-4.457366371501621,1563.669181495145,5.180984876356761
1442.071679878292,1570.3688,0.65894601246805,1563.6666420244042,6.043211963127705
1442.0730687608789,1569.2388,0.34194434557571185,1563.6640952961948,5.2327603582295135
1442.074457643436,1557.3247,-9.14856226054485,1563.6615415130636,2.8117207474811394
1442.0758465260217,1561.5538,-6.914723088495748,1563.6589806311035,4.80954245739211
1442.0772354085789,1558.8748,-4.739479191276132,1563.6564127286542,-0.042133537378158226
1442.078624291166,1577.175,4.086119531262511,1563.6538379411475,9.435042527589975
1442.080013173752,1572.3387,4.792492496459545,1563.6512564277552,3.894951075785299
1442.081402056309,1565.349,-2.0408551912933035,1563.648668629429,3.74118656186412
1442.082790938895,1570.2427,-0.2031900494778256,1563.6460749524108,6.7998150970671345
1442.0841798214813,1566.875,0.27882831489273485,1563.6434754155605,2.952696269546754
1442.0855687040385,1564.2838,-4.314288820028878,1563.6408697587856,4.957219061243144
1442.0869575866254,1570.1685,4.871494363895408,1563.6382577542104,1.6587478818941461
1442.0883464691824,1567.0527,-2.7493913958983285,1563.6356393342473,6.166452061650872
1442.089735351768,1573.0629,2.434756565296766,1563.6330142041807,6.9951292305223784
1442.0911242343543,1548.236,-27.857800188955707,1563.6303818716676,12.463418317288276
1442.0925131169122,1575.0038,12.188629453972453,1563.6277420043257,-0.8125714582982213
1442.0939019994985,1565.3387,-2.61477259178082,1563.6250943793648,4.328378212415953
1442.095290882055,1567.2036,3.384737044632402,1563.6224390408117,0.1964239145558491
1442.0966797646413,1571.7589,-1.1214427660763704,1563.6197764789529,9.260566287123625
1442.0980686472285,1582.2755,6.021442670149327,1563.6171072895352,12.636950040315583
1442.0994575297857,1570.6357,3.1770189671590288,1563.6144322304283,3.8442488024127974
1442.100846412371,1569.4551,1.2810219727134609,1563.6117523234411,4.5623257038453495
1442.102235294958,1568.1721,-2.0637111126468426,1563.6090686071796,6.6267425054674
1442.103624177516,1568.5913,1.359884924651169,1563.6063822023732,3.625032872975639
1442.1050130601016,1569.9746,-1.6802953084077217,1563.6036940049173,8.051201303490316
1442.106401942658,1575.3252,3.5152092700436697,1563.601004859686,8.20898587027027
1442.1077908252444,1558.7356,-4.288385246703456,1563.5983154636426,-0.5743302169391487
1442.1091797078311,1558.0889,-8.871207280816407,1563.5956265984146,3.3644806824018967
1442.1105685903883,1572.4958,7.185616706078463,1563.592938958259,1.7172443356623297
1442.1119574729742,1571.2955,3.1147594950984967,1563.5902529677142,4.590487537187232
1442.1133463555605,1560.2386,-5.8253725455992935,1563.5875686763734,2.4764038692256967
1442.1147352381183,1553.4701,-4.841785330471794,1563.584885940321,-5.273000609849282
1442.1161241207046,1564.5327,-1.339844314329639,1563.5822043829055,2.290339931424165
1442.1175130032618,1572.459,4.861801778863764,1563.5795235177131,4.017674703423143
1442.118901885848,1553.8242,-5.108571620894963,1563.5768426473608,-4.644071026465701
1442.1202907684344,1565.4097,5.689256186219382,1563.5741612398247,-3.8537174260440135
1442.1216796509916,1547.9639,-7.265030347617994,1563.5714788933572,-8.342548545739245
1442.123068533578,1560.337,0.7128478055890355,1563.568795251929,-3.944643057518105
1442.1244574161642,1563.9814,3.1941872050899747,1563.566110364419,-2.77889756950908
1442.1258462987214,1569.2958,0.24659096852269613,1563.5634243588547,5.4857846726226205
1442.1272351813084,1563.6501,-1.0877418929574105,1563.5607374611648,1.1771044317926194
1442.1286240638656,1567.179,5.584061889791656,1563.558049888198,-1.9631117779895964
1442.1300129464512,1563.3918,2.4130045379220064,1563.5553620488195,-2.5765665867412997
1442.1314018290368,1560.6932,3.4011365946976184,1563.5526744076099,-6.260611002307627
1442.132790711595,1558.5649,-3.0366810542907388,1563.549987573943,-1.9484065196522777
1442.1341795941817,1540.0444,-23.8911374406498,1563.547301970616,0.3882354700338365
1442.1355684767673,1557.6073,0.5796179899471099,1563.544618089171,-6.51693607911826
1442.1369573593238,1553.7511,-4.182687240876703,1563.5419365261853,-5.608149285308714
1442.1383462419108,1547.2902,-12.265001396084017,1563.5392575910128,-3.9840561949288045
1442.1397351244975,1549.8792,-9.601019757084032,1563.5365813707012,-4.056361613617145
1442.1411240070545,1569.7479,5.789607114611499,1563.5339077652093,0.4243851201791826
1442.1425128896406,1544.8151,-4.350568088301088,1563.531236724355,-14.365568636053924
1442.1439017721984,1559.4398,-1.5823834332604747,1563.5285686217578,-2.5063851884973314
1442.1452906547847,1558.3885,-2.7142625518138175,1563.5259041803754,-2.4231416285616247
1442.1466795373703,1558.8821,3.63439222940292,1563.523244273602,-8.275536503004862
1442.1480684199275,1553.5236,-2.3448292642056003,1563.520589609424,-7.6521603452183555
1442.1494573025143,1554.7212,-0.9942846212722998,1563.5179408369333,-7.8024562156610635
1442.1508461851008,1554.761,-0.5571202049247859,1563.5152987322285,-8.197178527303732
1442.152235067657,1551.2605,-0.0430861936670226,1563.5126641915667,-12.20907799789962
1442.1536239502434,1547.8998,-17.177017388574313,1563.5100383698657,1.5667790187084665
1442.1550128328304,1554.1309,-3.941907771443084,1563.507422446223,-5.434614674779718
1442.1564017153878,1562.0525,4.280998463341348,1563.5048176645532,-5.733316127894575
1442.157790597974,1561.2648,0.28697482690654397,1563.50222527459,-2.5244001014967408
1442.159179480531,1553.9674,-2.4093044586759333,1563.499646657236,-7.122942198560205
1442.160568363117,1541.3256,-8.39422187533296,1563.4970834317155,-13.777261556382657
1442.161957245703,1548.0664,-0.48127392789660917,1563.4945374277756,-14.94686349987901
1442.1633461282609,1563.0742,3.2932878731380697,1563.4920103991255,-3.711098272263693
1442.1647350108472,1553.9609,-1.9388888831406348,1563.4895040550641,-7.589715171923462
1442.1661238934328,1546.584,-12.089212634372643,1563.487019812049,-4.813807177676374
1442.16751277599,1542.0345,-11.242988532715799,1563.4845588132796,-10.207070280563892
1442.168901658577,1562.3663,5.225126369265126,1563.4821222313092,-6.340948600574353
1442.1702905411632,1564.9386,3.51190698793539,1563.479711410862,-2.0530183987973283
1442.1716794237198,1552.3768,-3.8366378709172295,1563.4773277268614,-7.263889855944212
1442.1730683063067,1559.926,2.559057842997163,1563.4749726682528,-6.108030511249993
1442.1744571888646,1561.0067,-2.6058015388543936,1563.472647437689,0.13985410116539954
1442.1758460714502,1556.9962,1.84388970963073,1563.470353226865,-8.318042936495694
1442.1772349540358,1545.0896,-10.730938672195407,1563.4680913949435,-7.64755272274808
1442.1786238365935,1559.6857,6.821362885023518,1563.4658636385595,-10.601526523583072
1442.1800127191807,1563.8151,1.8719626290057931,1563.4636717418884,-1.5205343708943224
1442.1814016017663,1556.9459,0.43918254584855276,1563.4615174828318,-6.954800028680453
1442.1827904843235,1545.9346,-10.076133710826753,1563.4594024529408,-7.44866874211404
1442.1841793669098,1571.3284,10.454788645695544,1563.4573282549247,-2.5837169006201477
1442.185568249496,1562.0596,-4.6592831711736835,1563.4552966725753,3.2635864985985448
1442.1869571320533,1559.0942,-1.7006448569886743,1563.4533095147565,-2.6584646577679183
1442.1883460146396,1562.2848,4.114763404982796,1563.4513685000866,-5.281331905069455
1442.189734897226,1569.9768,2.6384271929355236,1563.4494752644016,3.8888975426627277
1442.191123779783,1554.8414,-4.3959160527444965,1563.4476311620958,-4.210315109351402
1442.1925126623694,1555.047,-5.64123805686404,1563.4458373167572,-2.7575992598931895
1442.1939015449557,1559.7441,3.6656060960333434,1563.444094554443,-7.365600650476392
1442.1952904275129,1562.1117,0.1074671608648714,1563.4424034416656,-1.4381706025306722
1442.1966793100992,1566.2677,3.8681472176408533,1563.4407642357548,-1.0412114533955914
1442.198068192657,1556.7775,-5.204485382442044,1563.4391770960433,-1.4571917136013997
1442.1994570752431,1558.4135,-2.7370257246882375,1563.437641895254,-2.287116170565703
1442.200845957829,1562.9929,0.1499338797659675,1563.4361586078485,-0.593192487614479
1442.2022348403862,1552.8197,-4.029002789866354,1563.4347273274816,-6.58602453761534
1442.2036237229731,1560.5521,-2.3251825842316975,1563.4333484702963,-0.5560658860646295
1442.2050126055594,1573.0283,3.521714969419463,1563.4320227265448,6.074562304035589
1442.206401488116,1567.6469,6.993824430348241,1563.4307507833594,-2.777675213707682
1442.2077903707016,1573.7172,3.412442039713369,1563.4295332951895,6.875224665097273
1442.2091792532883,1569.7909,-0.7224624506811779,1563.4283710686957,7.084991381985458
1442.2105681358464,1573.4681,4.779618774895653,1563.427264752014,5.26121647309026
1442.211957018432,1585.4412,26.25184733416927,1563.4262148754574,-4.236862209626572
1442.2133459010183,1567.4246,0.6381780508945667,1563.4252221315417,3.3611998175637483
1442.2147347835762,1562.8862,2.1523582172674196,1563.4242872444265,-2.6904454616940585
1442.2161236661625,1570.325,1.872772579869661,1563.4234112623747,5.028816157755731
1442.217512548748,1559.3358,-4.568544325240737,1563.4225955020308,0.48174882320996726
1442.218901431305,1566.502,-0.7169275613250647,1563.421841291705,3.797086269620049
1442.220290313892,1562.0492,-1.5996689885332671,1563.421149896636,0.22771909189721293
1442.2216791964493,1569.0715,-4.877533073325139,1563.4205226938395,10.528510379485573
1442.2230680790349,1606.924,34.24483086914233,1563.4199611037304,9.259208027127277
1442.2244569616212,1589.677,16.55887181974208,1563.4194669914616,9.69866118879622
1442.225845844179,1591.432,19.194038476724018,1563.4190424818814,8.818919041394647
1442.2272347267651,1576.2915,7.350722716917971,1563.4186895103715,5.522087772710529
1442.2286236093516,1571.996,0.6536493945054644,1563.4184097358425,7.923940869652095
1442.2300124919088,1577.3518,-0.013304548069299926,1563.4182045251623,13.946900022906876
1442.2314013744951,1593.201,29.861480611453544,1563.4180748552558,-0.07855546670922076
1442.2327902570814,1569.4036,0.07515868812106419,1563.4180213152079,5.910419996671112
1442.2341791396386,1580.7523,3.593813014346324,1563.4180440791768,13.740442906477062
1442.235568022225,1571.0103,2.351959667435949,1563.4181431532722,5.240197179291721
1442.2369569048103,1585.3661,6.580789810162969,1563.4183186435334,15.36699154630359
1442.2383457873675,1561.576,-7.093017525804726,1563.4185707344598,5.25044679134494
1442.2397346699547,1570.6227,-0.9652506845386597,1563.4188996195448,8.169051064993733
1442.241123552541,1570.176,-0.9960974413500026,1563.419305404588,7.752792036762061
1442.2425124350975,1583.0524,12.910259848193164,1563.4197878617754,6.722352290031405
1442.2439013176845,1573.6548,3.3026697557675107,1563.4203467975553,6.931783446677131
1442.2452902002424,1555.1837,-4.33893671708347,1563.42098195937,-3.8983452422865366
1442.246679082828,1569.6041,3.7953594612602046,1563.4216929487516,2.3870475899881667
1442.2480679654136,1565.9124,0.9916953452025155,1563.4224794691258,1.498225185671652
1442.2494568479715,1563.3562,-6.309643079878697,1563.4233414965072,6.242501583371446
1442.2508457305585,1573.0659,2.0789567087106207,1563.4242790913434,7.562664199946142
1442.252234613144,1551.6849,-17.284916654066592,1563.4252922684097,5.544524385656926
1442.2536234957013,1568.4597,1.201549254486963,1563.4263808407366,3.831769904776586
1442.2550123782885,1570.5216,4.14100321468959,1563.427544621798,2.953052163512467
1442.2564012608746,1576.2985,4.623172802365616,1563.4287836171345,8.246543580499912
1442.257790143431,1560.7942,-3.372694333744448,1563.4300981540011,0.7367961797434115
1442.2591790260174,1548.7439,-3.7602323798632824,1563.4314886281245,-10.9273562482613
1442.2605679086037,1575.8198,4.453203269604273,1563.4329557215972,7.933641008798489
1442.2619567911609,1569.8409,0.77360814555459,1563.4345001718395,5.632791682605717
1442.2633456737472,1563.9412,-2.1187767905591954,1563.4361224417685,2.623854348790766
1442.2647345563337,1565.2194,-4.477142084459047,1563.4378228524447,6.2587192320143465
1442.2661234388906,1556.7609,-2.8259800401258417,1563.4396018029022,-3.8527217627764467
1442.267512321477,1566.1841,-1.5873495002638265,1563.4414596983634,4.329989801900417
1442.2689012040348,1562.6356,0.24385486034748283,1563.443396785072,-1.051651645419572
1442.2702900866211,1565.9994,-3.0138164983147817,1563.4454131161879,5.567803382126734
1442.2716789692067,1580.1445,14.680700076004541,1563.447508638722,2.016291285273515
1442.273067851764,1564.1967,-2.3547137307227786,1563.4496830082346,3.1017307224881576
1442.274456734351,1570.1262,4.208765834912583,1563.451935710906,2.4654984541813922
1442.2758456169372,1564.5255,-1.5781514874247478,1563.4542660993159,2.6493853881087697
1442.2772344994935,1570.842,3.019177575969934,1563.456673155796,4.366149268234163
1442.27862338208,1568.6401,-3.3962093816512606,1563.4591555593947,8.577153822256657
1442.280012264667,1557.8519,3.9816149981847957,1563.461711624731,-9.591426622915854
1442.2814011472242,1587.7988,18.66393925363468,1563.464339298073,5.670521448292414
1442.2827900298098,1566.7325,3.182616277171064,1563.4670365882173,0.08284713461171664
1442.2841789123968,1569.803,2.144427289462783,1563.4698016231318,4.188771087405504
1442.2855677949549,1573.7556,10.071305290620785,1563.4726326982425,0.21166201113671543
1442.28695667754,1556.2466,-6.203807847386543,1563.4755282376943,-1.0251203903077721
1442.2883455600966,1563.4708,2.084894090045964,1563.4784865107883,-2.0925806008341508
1442.2897344426829,1561.4595,-0.8624397695143671,1563.4815058628374,-1.1595660933230896
1442.2911233252698,1573.2594,5.880993908256414,1563.4845846103472,3.893821481396453
1442.292512207827,1564.8727,-1.8469625108659784,1563.4877212199551,3.231941290910667
1442.2939010904126,1564.1102,3.0672486467306044,1563.4909143433558,-2.447962990086279
1442.295289972999,1582.9211,28.95108358403263,1563.4941626828418,-9.524146266874432
1442.2966788555568,1548.9705,-0.8066987893450914,1563.4974651154894,-13.720266326144479
1442.2980677381431,1552.173,-3.5284378465303234,1563.500820759398,-7.799382912867605
1442.2994566207294,1561.1964,0.6530745156312605,1563.504228886061,-2.9609034016921436
1442.3008455032866,1568.0001,8.411810114420632,1563.507689044602,-3.9193991590228214
1442.302234385873,1554.0343,-4.284629383213087,1563.511200946069,-5.192271562855987
1442.3036232684592,1555.8329,0.3404080979084938,1563.514764561068,-8.02227265897636
1442.3050121510164,1550.0812,-5.359519843671933,1563.5183798023302,-8.07765995865805
1442.3064010336027,1560.4658,-0.8943711639972207,1563.5220462160805,-2.161875052083345
1442.30778991616,1560.7992,1.6277523636431397,1563.5257630426677,-4.354315406310889
1442.3091787987469,1556.1785,-1.7704033244458515,1563.5295295862022,-5.580626261756375
1442.3105676813332,1559.5016,-1.0625343565900494,1563.533345448561,-2.969211091970851
1442.3119565638897,1559.2336,3.632815671002163,1563.537210560158,-7.936426231160164
1442.3133454464753,1556.6472,-0.517892510400543,1563.5411250575296,-6.376032547128958
1442.3147343290625,1547.724,-8.858049348641089,1563.545088989364,-6.963039640723033
1442.3161232116202,1565.9158,0.43068185479228305,1563.5491021364398,1.9360160087678584
1442.3175120942058,1549.8622,-0.172612940600402,1563.5531639091091,-13.518350968508697
1442.3189009767914,1558.9745,3.8655737690032765,1563.557273526917,-8.448347295920247
1442.3202898593493,1559.0338,0.4353516520375251,1563.5614301186326,-4.962981770670268
1442.3216787419362,1553.6658,-5.6982901548876725,1563.5656329971482,-4.2015428422606345
1442.3230676244928,1564.7068,0.17033972712647483,1563.5698815412704,0.9665787316031262
1442.324456507079,1560.4337,-3.3728192394132748,1563.5741751656235,0.2323440737898534
1442.325845389666,1556.3347,0.19069852383836405,1563.5785133460283,-7.434511869866684
1442.3272342722232,1555.7921,-2.4962809968460533,1563.5828953692294,-5.294514372383488
1442.3286231548088,1561.944,-0.10481689608286615,1563.5873204733614,-1.5385035772785904
1442.3300120373951,1553.5193,-3.537524315319388,1563.591787776628,-6.5349634613087915
1442.331400919953,1551.0433,-6.439426011014575,1563.5962964095688,-6.113570398554108
1442.3327898025393,1553.7308,-1.4514716370351834,1563.60084558278,-8.418573945744898
1442.334178685125,1556.2737,-3.3198801798364457,1563.605434325361,-4.011854145524702
1442.335567567682,1569.1993,18.497387301736126,1563.610061791475,-12.908149093211124
1442.336956450269,1560.9869,-0.24064397642473523,1563.614727253349,-2.387183276924055
1442.3383453328263,1562.1909,-0.061763189887187764,1563.6194301338178,-1.3667669439304801
1442.3397342154126,1550.1257,-0.8348142124432343,1563.624169797345,-12.663655584901832
1442.341123097999,1555.9661,3.127833828205212,1563.6289454621403,-10.790679290345343
1442.3425119805554,1569.6105,6.040518960681538,1563.6337562739673,-0.06377523464887412
1442.3439008631417,1542.2885,-7.782563886273238,1563.6386012774249,-13.56753739115146
1442.345289745729,1556.7452,-2.0309456903062255,1563.643479430658,-4.867333740351775
1442.346678628286,1574.6168,12.284173382802464,1563.6483898975428,-1.315763280345192
1442.3480675108713,1566.9817,-0.9222498236399588,1563.6533321944069,4.250617629233201
1442.3494563934576,1548.2772,-6.662297328139175,1563.6583060717835,-8.718808743644407
1442.3508452760154,1566.5598,-1.1528257622101137,1563.6633114214146,4.049314340795394
1442.3522341586015,1568.4835,4.578685380378374,1563.668348203846,0.23646641577556962
1442.3536230411582,1574.0348,10.306313016213835,1563.6734161713248,0.05507081246129114
1442.3550119237452,1567.9694,1.6714833313221789,1563.678514710417,2.619401958260937
1442.3564008063322,1568.129,3.18359377837578,1563.6836432305474,1.2617629910766064
1442.3577896888887,1562.1886,-0.5677325361543808,1563.6888007801601,-0.9324682440059029
1442.3591785714743,1540.3918,-23.53027361530576,1563.6939858422584,0.2280877730475732
1442.3605674540613,1558.1292,-8.825492785347706,1563.6991964485092,3.2554963368385965
1442.3619563366192,1552.6771,-6.714600004013164,1563.704430523701,-4.31273051968775
1442.3633452192048,1569.0303,1.7693364833460237,1563.709686224932,3.551277291721713
1442.364734101762,1562.3967,-2.399869280268831,1563.7149615823334,1.0816076979353133
1442.366122984349,1573.4069,6.10477228753939,1563.7202548272378,3.581872885222772
1442.3675118669353,1556.7648,-8.685685373494834,1563.725564174571,1.7249211989237563
1442.3689007494918,1555.749,-6.95981964169232,1563.7308878656493,-1.0220682239568626
1442.370289632078,1568.0782,2.8671215354763717,1563.7362240809678,1.474854383555756
1442.3716785146644,1562.0244,-3.937834406564434,1563.7415711213466,2.2206632852177894
1442.3730673972216,1561.2085,-1.1050741851554449,1563.7469273994152,-1.4333532142597398
1442.374456279808,1576.6735,13.060663000976092,1563.752291299843,-0.13945430081893703
1442.375845162365,1561.2494,-5.494381522617232,1563.7576613280194,2.986120194597776
1442.3772340449514,1554.121,-2.0108646308663083,1563.763035962641,-7.631171331774631
1442.3786229275377,1563.5409,-5.021946396742123,1563.7684139758298,4.794432420912223
1442.3800118100955,1556.5813,-1.2749437059740103,1563.7737946387851,-5.917550932811053
1442.3814006926818,1575.063,3.7881631980962993,1563.779177329963,7.495659471940717
1442.3827895752383,1575.5088,5.59133990823284,1563.784561134796,6.132898956971275
1442.3841784578246,1559.097,-15.071093380527145,1563.7899448161777,10.378148564349427
1442.3855673404116,1576.8958,-2.307950215495339,1563.7953274651402,15.408422750355115
1442.3869562229688,1566.6443,-4.669261760258223,1563.8007083920825,7.5128533681756196
1442.3883451055544,1573.1815,-2.3449086268255996,1563.8060871744494,11.720321452376044
1442.3897339881407,1570.0646,1.7566486905232068,1563.8114636783687,4.4964876311079935
1442.3911228706986,1560.8113,-7.729515677064455,1563.8168379135043,4.723977763560236
1442.392511753285,1576.9365,8.5436596298307,1563.8222100181704,4.57063035199888
1442.3939006358414,1564.7654,-3.844588407662741,1563.8275802938194,4.782408113843226
1442.3952895184275,1570.099,1.0013056806510576,1563.832948938937,5.264745380411834
1442.3966784010147,1572.5355,5.218813910299332,1563.8383159220373,3.4783701676633774
1442.398067283572,1569.3397,-1.1860074885159975,1563.8436807898622,6.682026698653727
1442.3994561661575,1560.8361,-6.489411424789296,1563.8490430604409,3.4764683643484764
1442.4008450487147,1561.5067,-7.3165619751443955,1563.8544026245238,4.968859350620406
1442.4022339313017,1576.9006,9.813134652090866,1563.859759596785,3.2277057511241596
1442.403622813888,1573.3275,2.7524847049512573,1563.8651142064634,6.709901088585349
1442.4050116964445,1567.9774,-4.078333190379908,1563.8704667747452,8.185266415634802
1442.4064005790308,1569.2322,-1.1365389931086156,1563.8758175738765,6.492921419231957
1442.407789461589,1566.7003,0.5969986832558334,1563.8811669303798,2.2221343863642846
1442.409178344175,1568.3168,-0.11425479140848438,1563.8865151954071,4.544539596001415
1442.4105672267613,1583.1016,19.076215294122676,1563.891862687873,0.13352201800418978
1442.4119561093185,1578.6978,6.174176666999529,1563.8972098226027,8.626413510397809
1442.4133449919043,1565.2296,-4.144457829444718,1563.902557106971,5.4715007224736825
1442.414733874462,1582.1991,13.727417745489447,1563.9079047419234,4.563777512587116
1442.416122757048,1572.6312,2.4319521918596365,1563.9132529922804,6.285994815860065
1442.4175116396343,1570.7732,2.4868851604389874,1563.9186023120799,4.367712527481219
1442.4189005221915,1570.3671,1.8239646438757973,1563.9239534423234,4.619181913800735
1442.4202894047785,1554.3993,-11.602533597344518,1563.9293073415722,2.0725262557723423
1442.4216782873357,1574.2224,3.720403074489923,1563.9346652450697,6.567331680440457
1442.4230671699213,1569.2273,-0.806961154030887,1563.9400285395927,6.094232614438246
1442.424456052507,1577.4553,1.1115201629390867,1563.9453986078086,12.39838122925237
1442.4258449350648,1559.4071,-5.65745184977186,1563.9507769563315,1.1137748934402916
1442.4272338176518,1563.5502,-5.585951622354969,1563.9561653879507,5.179986234404093
1442.4286227002085,1557.7759,-4.8551968938108985,1563.9615656970343,-1.330468803223299
1442.430011582794,1576.8098,2.953515433235907,1563.966979538023,9.889305028741104
1442.4314004653809,1573.5919,-1.768829006937949,1563.9724089461558,11.388320060782057
1442.4327893479388,1570.6967,1.4913908597281988,1563.9778560759187,5.227453064353069
1442.4341782305244,1561.6584,-4.48244045569686,1563.9833226927703,2.157517762926599
1442.4355671130816,1568.9094,0.5747952492342847,1563.9888101649408,4.345794585824833
1442.4369559956683,1568.4908,-0.6716238082378823,1563.994319930126,5.168103878111767
1442.4383448782548,1571.1227,3.5759056403253453,1563.9998534630154,3.546940896659132
1442.4397337608114,1576.2269,5.836696520486157,1564.0054119956233,6.3847914838904645
1442.4411226433976,1543.109,-24.088003191951657,1564.0109967948656,3.1860063970858774
1442.4425115259555,1548.3801,-19.580995169174685,1564.016609030499,3.9444861386757935
1442.4439004085418,1562.999,-1.4237854472814888,1564.022249922918,0.4005355243634243
1442.4452892911274,1568.8362,0.25522627214422755,1564.0279209086868,4.553052819168988
1442.4466781736846,1567.4355,4.201616874944193,1564.0336233272762,-0.7997402022202962
1442.4480670562716,1560.4653,0.9624762544735859,1564.0393584381507,-4.536534692624148
1442.4494559388288,1559.3734,-7.033262486708281,1564.04512765488,2.361534831828292
1442.450844821415,1568.6016,1.6636244883418385,1564.0509326020765,2.887042909581579
1442.4522337039723,1558.3848,-0.5565227279173541,1564.056775227484,-5.115452499566475
